,VEHICLE_ID,CREDIT_SCORE,MALE,FEMALE,AGE
0,4004650,793.6101694915254,26,33,45.05084745762712
1,4010313,742.5,2,8,47.7
2,4031576,778.952380952381,21,42,53.38095238095238
3,4049807,750.0,5,10,35.6
4,6001065,785.2021857923497,85,98,35.759562841530055
5,6012112,694.0,1,2,48.333333333333336
6,6062885,739.8181818181819,8,3,33.0
7,6065135,692.4,1,4,33.8
8,6088419,833.2,4,1,32.4
9,6090817,666.0,1,1,40.0
10,6119363,792.0,5,8,48.61538461538461
11,6142458,753.4516129032259,17,14,48.935483870967744
12,6170003,789.2222222222222,6,3,36.888888888888886
13,6212102,772.0,1,1,37.0
14,6222227,687.5,2,6,38.75
15,6239711,708.8125,6,10,47.6875
16,6253897,666.0,1,1,35.5
17,6341016,719.9449541284404,60,49,39.27522935779817
18,6341518,710.0,1,1,38.0
19,6350400,752.4666666666667,24,51,40.61333333333334
20,6350843,730.8181818181819,2,9,35.27272727272727
21,6373135,665.6363636363636,4,7,36.09090909090909
22,6439506,702.75,10,10,52.45
23,6448089,782.3333333333334,1,2,43.333333333333336
24,6494703,807.5,2,2,68.0
25,6504157,735.0,5,1,50.166666666666664
26,6543472,710.0,1,1,34.0
27,6555177,427.8333333333333,11,7,40.27777777777778
28,6564618,818.2,2,3,31.4
29,6598651,824.0,2,2,31.25
30,6598893,734.6296296296297,10,17,38.925925925925924
31,6606881,710.0,1,1,48.5
32,6622665,770.9024390243902,46,77,49.3739837398374
33,6626910,731.1304347826087,17,29,47.54347826086956
34,6654998,666.0,1,1,45.0
35,6659921,827.75,3,1,50.75
36,6661590,790.125,14,10,38.958333333333336
37,6703541,805.3333333333334,7,2,52.0
38,6708014,750.0,1,1,39.0
39,6715625,778.9144736842105,81,71,38.328947368421055
40,6716862,785.578947368421,22,16,40.78947368421053
41,6724390,733.0,3,3,47.5
42,6822285,797.3823529411765,8,26,42.1764705882353
43,6910749,687.625,3,5,36.5
44,6995228,751.1666666666666,5,7,46.083333333333336
45,6995997,674.4,1,4,34.4
46,7188031,762.955223880597,35,32,45.3134328358209
47,7192212,731.7592592592592,19,35,48.53703703703704
48,7192338,767.1176470588235,5,12,40.35294117647059
49,6000608,779.1,12,8,37.9
50,6001144,772.390243902439,24,17,34.390243902439025
51,6031100,725.6953642384105,150,152,44.811258278145694
52,6031115,735.9791666666666,24,24,37.020833333333336
53,6075003,762.8571428571429,3,4,33.142857142857146
54,6075044,756.7777777777778,4,5,35.888888888888886
55,6075268,692.7692307692307,5,8,35.30769230769231
56,6076945,731.0,2,2,38.25
57,6079931,722.85,16,24,42.475
58,6086161,847.0,1,1,29.0
59,6088192,710.0,1,1,46.0
60,6089985,688.6666666666666,1,2,40.666666666666664
61,6090005,778.5,1,1,48.5
62,6090972,735.25,2,2,47.25
63,6101276,835.0,2,1,44.333333333333336
64,6113600,653.9411764705883,20,14,45.73529411764706
65,6116369,711.9311163895487,149,272,38.394299287410924
66,6116664,766.5714285714286,24,32,35.375
67,6142399,756.2127659574468,21,26,44.51063829787234
68,6218521,532.0,1,1,27.5
69,6442382,775.6,8,2,45.4
70,6444925,842.6666666666666,4,2,49.833333333333336
71,6497281,801.0,7,4,44.90909090909091
72,6497284,707.625,7,1,41.25
73,6497400,814.6666666666666,5,1,46.333333333333336
74,6499771,550.625,5,3,43.375
75,6556823,782.8333333333334,4,2,47.166666666666664
76,6563632,710.0,2,1,37.666666666666664
77,6598636,621.0,3,3,46.0
78,6608784,811.25,4,4,48.375
79,6612260,710.0,2,2,40.0
80,6614247,755.6666666666666,2,1,47.666666666666664
81,6626066,847.0,1,1,54.5
82,6657182,532.0,1,1,44.0
83,6659658,768.0,1,2,48.0
84,6659679,756.5,2,2,30.25
85,6703737,788.3076923076923,7,6,36.84615384615385
86,6711126,757.5,3,1,32.5
87,6715611,785.5,6,4,50.4
88,6716852,775.7424242424242,33,33,41.04545454545455
89,6724364,827.3333333333334,1,2,34.0
90,6776306,846.6666666666666,1,2,53.666666666666664
91,6801331,714.0992366412214,112,150,40.5
92,7019692,758.0434782608696,42,27,42.391304347826086
93,7020614,710.0,1,1,62.0
94,7034279,756.7222222222222,11,7,42.77777777777778
95,7035332,810.6875,7,9,53.4375
96,7035437,728.5588235294117,13,21,34.205882352941174
97,7158621,829.8,3,2,45.2
98,4006223,707.3333333333334,6,6,34.5
99,4012231,775.6190476190476,13,8,33.857142857142854
100,4024467,828.4444444444445,3,6,35.333333333333336
101,6013846,729.2489082969432,114,115,38.10480349344978
102,6066412,781.3333333333334,3,3,36.333333333333336
103,6066685,703.0487804878048,24,17,36.292682926829265
104,6067543,742.6,2,3,30.2
105,6075036,766.5,3,1,28.5
106,6075094,700.6190476190476,23,40,44.92063492063492
107,6084788,835.0,1,2,38.0
108,6084900,811.0,1,1,39.5
109,6087589,578.5,2,2,41.0
110,6087902,764.1875,9,7,40.0
111,6088414,746.6818181818181,11,11,48.63636363636363
112,6090798,847.0,1,1,30.5
113,6116556,743.8947368421053,7,12,33.68421052631579
114,6119242,702.22,38,62,39.49
115,6128064,766.5,1,5,27.166666666666668
116,6141762,692.4,2,3,38.8
117,6144355,759.0975609756098,19,22,35.63414634146341
118,6211886,711.1785714285714,17,11,43.107142857142854
119,6257014,788.2857142857143,4,3,40.285714285714285
120,6342170,803.5483870967741,15,16,48.32258064516129
121,6367380,636.0,1,2,44.666666666666664
122,6370360,698.6,3,2,53.6
123,6373003,748.5514705882352,62,74,44.713235294117645
124,6427067,789.4761904761905,33,30,60.26984126984127
125,6428531,795.3684210526316,24,14,39.60526315789474
126,6500572,760.1666666666666,3,3,35.666666666666664
127,6501488,796.3333333333334,5,1,66.5
128,6527925,694.3,5,5,52.0
129,6555173,753.3164556962025,49,30,51.48101265822785
130,6558044,828.875,4,4,41.875
131,6598843,739.85,9,11,42.75
132,6608780,747.875,6,10,49.75
133,6611898,710.0,1,4,30.8
134,6620131,802.6842105263158,10,9,45.421052631578945
135,6620143,745.0,10,8,42.888888888888886
136,6620417,772.4716981132076,28,25,44.43396226415094
137,6643689,785.047619047619,9,12,39.476190476190474
138,6653368,811.0,1,1,32.5
139,6701096,816.0,5,1,48.833333333333336
140,6710732,752.55,35,45,45.2125
141,6776528,715.6818181818181,12,10,42.63636363636363
142,6804117,847.0,2,1,39.0
143,6820039,776.9047619047619,16,26,42.714285714285715
144,6866648,567.6,2,3,46.6
145,6874917,785.75,2,2,31.75
146,6999398,710.0,1,1,29.0
147,7128029,811.0,2,6,66.75
148,7135631,753.25,4,4,41.75
149,7159084,748.0,1,2,42.333333333333336
150,7159196,821.6666666666666,7,8,36.86666666666667
151,7188092,736.3636363636364,4,7,39.36363636363637
152,7019495,743.8571428571429,27,22,49.16326530612245
153,7128215,743.6666666666666,1,2,24.0
154,7152053,755.0,1,1,39.0
155,4000092,710.0,1,1,36.5
156,4024459,747.5714285714286,4,3,31.857142857142858
157,4044369,751.0173913043478,37,78,42.30434782608695
158,4051274,839.8,3,2,32.4
159,6026169,668.1538461538462,8,5,46.15384615384615
160,6066698,847.0,4,9,37.92307692307692
161,6067552,703.88,22,28,37.4
162,6112496,636.4,4,6,42.2
163,6119249,709.2,7,13,33.85
164,6144733,666.0,1,1,32.0
165,6170033,749.0,6,1,38.714285714285715
166,6207839,729.9090909090909,30,36,40.166666666666664
167,6208733,829.7777777777778,9,9,42.77777777777778
168,6212291,824.0,1,1,35.0
169,6219240,704.6875,4,12,30.9375
170,6234644,776.4,1,4,35.2
171,6309893,659.1428571428571,4,3,36.42857142857143
172,6341077,769.4305555555555,44,28,37.361111111111114
173,6342811,733.4444444444445,4,5,33.333333333333336
174,6350836,847.0,3,2,42.4
175,6352630,716.4150943396227,19,34,42.75471698113208
176,6355677,719.1264367816092,40,47,39.95402298850575
177,6355685,749.2072072072073,55,56,40.9009009009009
178,6364077,789.2359550561798,30,59,47.06741573033708
179,6427045,752.6875,49,31,51.9
180,6439518,809.4705882352941,12,5,46.1764705882353
181,6440998,811.0,1,1,74.5
182,6496199,710.0,1,1,68.0
183,6525338,728.6666666666666,11,7,47.666666666666664
184,6543062,784.5,2,2,48.0
185,6558150,666.0,1,1,38.5
186,6596792,695.4545454545455,11,11,38.72727272727273
187,6653419,811.0,1,1,33.5
188,6660096,796.4,4,1,42.0
189,6702857,811.0,2,2,32.75
190,6717623,806.8387096774194,23,39,45.774193548387096
191,6741865,710.0,1,1,29.0
192,6776545,789.6666666666666,13,11,44.5
193,6802094,753.8106936416185,293,399,39.176300578034684
194,6819890,796.5526315789474,95,133,46.56578947368421
195,6819919,764.0526315789474,14,24,47.76315789473684
196,6819926,808.8,14,11,43.76
197,6828810,723.3333333333334,2,1,42.0
198,6847872,755.8,8,12,43.85
199,6992079,782.0,2,5,43.857142857142854
200,6996260,635.5,2,2,46.25
201,7014978,809.2857142857143,6,15,54.38095238095238
202,7016162,643.4444444444445,4,5,46.44444444444444
203,7035074,783.4431818181819,33,55,49.22727272727273
204,7055976,710.0,1,1,33.0
205,7190868,643.6842105263158,10,9,34.0
206,6742962,740.25,5,3,41.375
207,4010425,700.75,3,1,39.25
208,4013882,782.4,7,3,44.1
209,4028007,847.0,6,8,41.57142857142857
210,6031104,699.2755102040817,49,49,43.142857142857146
211,6031111,806.75,2,6,35.75
212,6077921,741.4,4,6,35.5
213,6083425,635.1777777777778,22,23,40.77777777777778
214,6087660,847.0,3,3,39.5
215,6087739,811.0,1,1,38.0
216,6087840,814.0,5,4,42.888888888888886
217,6088122,694.0,1,1,42.0
218,6088295,807.2,4,1,44.6
219,6099441,695.1428571428571,7,14,32.714285714285715
220,6113519,710.0,2,2,39.75
221,6113527,790.0,31,25,39.785714285714285
222,6113602,759.0357142857143,16,12,43.392857142857146
223,6113828,732.5416666666666,13,11,42.875
224,6114328,743.2105263157895,7,12,36.05263157894737
225,6116576,767.1818181818181,7,4,40.90909090909091
226,6116780,800.7727272727273,16,6,48.09090909090909
227,6120451,751.8333333333334,1,5,33.0
228,6121141,679.1911764705883,36,32,36.25
229,6132383,764.8263157894737,78,112,39.257894736842104
230,6207852,731.8279569892474,51,42,43.13978494623656
231,6219314,792.2,5,5,39.0
232,6219413,621.0,1,1,35.0
233,6289238,847.0,1,1,53.5
234,6309745,733.2,3,2,37.0
235,6309812,847.0,2,1,32.0
236,6311910,786.6666666666666,1,2,29.0
237,6322311,824.0,1,1,74.5
238,6341118,710.0,1,1,44.5
239,6357728,676.0277777777778,13,23,37.361111111111114
240,6359780,726.6923076923077,6,7,40.92307692307692
241,6365621,749.125,6,10,35.875
242,6365733,704.6666666666666,3,6,30.11111111111111
243,6427050,710.0,1,1,40.5
244,6499773,827.0,2,2,32.5
245,6500247,817.5,1,1,46.5
246,6614425,666.0,2,1,41.666666666666664
247,6620104,747.9459459459459,18,19,35.189189189189186
248,6626338,735.25,2,6,30.0
249,6643597,772.5714285714286,11,38,38.97959183673469
250,6657753,750.0,1,1,50.0
251,6718167,766.7,38,52,38.2
252,6820721,774.0133333333333,33,42,34.333333333333336
253,6866651,847.0,3,2,25.6
254,6874703,711.8888888888889,6,12,40.111111111111114
255,6882856,650.6666666666666,1,2,38.333333333333336
256,6939733,699.0,1,3,36.75
257,7015299,778.4,11,14,45.0
258,7055862,847.0,1,1,38.5
259,7072535,648.25,3,5,31.0
260,7125544,695.3333333333334,4,2,47.166666666666664
261,7125805,750.0,1,1,51.5
262,7147641,710.0,1,1,41.5
263,7181355,768.3009708737864,53,50,49.689320388349515
264,7187473,817.5833333333334,4,8,46.083333333333336
265,7188750,811.6153846153846,6,7,56.46153846153846
266,7190983,790.5833333333334,7,5,50.916666666666664
267,4006765,785.0752688172043,54,39,55.13978494623656
268,4053421,822.28,10,15,42.76
269,6001095,801.918918918919,16,21,37.37837837837838
270,6011832,710.0,2,1,29.0
271,6056197,700.2857142857143,4,3,37.285714285714285
272,6067842,751.3958333333334,22,26,39.833333333333336
273,6074825,779.6612903225806,32,30,41.354838709677416
274,6083403,713.6829268292682,125,121,42.142276422764226
275,6087591,781.4375,10,6,40.125
276,6087640,706.25,4,4,34.5
277,6091197,717.0,3,3,38.166666666666664
278,6112687,824.0,2,2,43.0
279,6114226,791.2380952380952,15,6,44.76190476190476
280,6116560,753.2168141592921,91,135,42.27433628318584
281,6119268,731.8360655737705,26,35,35.68852459016394
282,6119324,732.8333333333334,3,3,40.166666666666664
283,6120463,699.8125,21,27,43.75
284,6128999,754.1463414634146,12,29,35.5609756097561
285,6133529,750.0243902439024,13,28,40.02439024390244
286,6207828,716.0240963855422,41,42,39.6144578313253
287,6211038,785.6216216216217,21,16,43.83783783783784
288,6212622,710.0,1,1,24.5
289,6215223,757.0588235294117,6,11,46.05882352941177
290,6219411,736.8888888888889,2,7,34.888888888888886
291,6219425,800.2,1,4,36.6
292,6233498,812.75,3,1,38.5
293,6236343,710.0,1,1,33.5
294,6253622,744.6301369863014,43,30,47.80821917808219
295,6261277,820.0,3,1,50.0
296,6352759,738.6333333333333,14,16,49.86666666666667
297,6365619,732.3968253968254,23,40,39.57142857142857
298,6444833,847.0,1,1,76.5
299,6502236,434.0,1,1,53.0
300,6519052,848.1111111111111,7,2,56.55555555555556
301,6522299,750.0,2,1,34.333333333333336
302,6556097,847.0,1,1,46.0
303,6558677,811.0,1,1,78.5
304,6560000,790.8,3,2,39.4
305,6612306,812.75,1,3,32.0
306,6618326,724.219512195122,13,28,47.75609756097561
307,6659266,836.2222222222222,5,4,39.333333333333336
308,6703720,815.3333333333334,2,1,26.333333333333332
309,6704923,811.0,1,1,69.5
310,6710682,810.0,6,3,40.22222222222222
311,6800588,811.0,1,1,25.5
312,6803946,697.8846153846154,28,24,37.38461538461539
313,6804267,736.08,28,22,54.28
314,6821363,729.8,25,25,35.7
315,6866541,847.0,1,1,30.0
316,6961783,727.3703703703703,19,8,51.629629629629626
317,7052657,787.0,2,2,47.0
318,7062676,775.060606060606,39,60,48.515151515151516
319,7099407,726.3333333333334,2,1,45.0
320,7135635,741.5,3,5,27.75
321,7192165,735.4583333333334,10,14,46.125
322,4027856,847.0,2,1,33.0
323,4053384,820.75,3,1,29.75
324,6001145,728.9242424242424,20,46,42.378787878787875
325,6005543,743.6666666666666,17,7,51.041666666666664
326,6011935,740.0,2,2,38.5
327,6056521,709.0,2,2,43.75
328,6074786,760.35,14,26,36.0
329,6075117,710.1666666666666,7,11,38.27777777777778
330,6087601,801.5714285714286,4,3,46.142857142857146
331,6090191,687.3333333333334,3,3,37.5
332,6120642,773.0,4,2,23.833333333333332
333,6221926,666.0,2,1,41.666666666666664
334,6255642,762.1481481481482,14,13,41.25925925925926
335,6291049,532.0,1,1,38.5
336,6295834,750.0,1,1,49.0
337,6331414,847.0,1,1,48.0
338,6341407,755.6666666666666,3,3,35.0
339,6342190,702.2941176470588,10,7,41.588235294117645
340,6350855,771.0285714285715,24,11,40.542857142857144
341,6352702,710.0,1,1,32.0
342,6352746,666.0,1,1,30.0
343,6365612,742.8558558558559,49,62,35.37837837837838
344,6366010,744.7391304347826,7,16,39.47826086956522
345,6373265,811.0,1,1,37.0
346,6374120,710.0,1,1,32.5
347,6427037,710.0,1,2,60.666666666666664
348,6532848,750.5,9,3,42.666666666666664
349,6553352,698.1666666666666,4,2,38.666666666666664
350,6557836,712.8181818181819,14,8,43.45454545454545
351,6606940,824.0,3,2,36.2
352,6606970,824.0,1,1,40.5
353,6620754,725.4545454545455,23,21,43.56818181818182
354,6620865,773.8888888888889,4,5,40.44444444444444
355,6647126,710.0,2,1,45.333333333333336
356,6661466,710.0,1,1,36.5
357,6717976,773.1395348837209,26,17,40.51162790697674
358,6718911,717.9375,5,11,37.25
359,6780016,754.8823529411765,11,6,50.294117647058826
360,6820171,799.4666666666667,9,6,49.733333333333334
361,6865783,757.8947368421053,13,6,37.421052631578945
362,6866024,751.4761904761905,8,13,39.42857142857143
363,6998826,811.0,1,1,64.0
364,7016349,774.4,2,3,31.8
365,7033031,809.6923076923077,6,7,37.84615384615385
366,7072314,710.0,1,2,27.333333333333332
367,7118991,756.0714285714286,6,8,36.57142857142857
368,7171657,847.0,1,1,80.5
369,7192202,696.2105263157895,9,10,42.1578947368421
370,6599046,847.0,2,1,51.666666666666664
371,6011932,751.6666666666666,3,6,34.0
372,6066717,692.5555555555555,7,2,35.888888888888886
373,6074717,555.0,1,6,38.714285714285715
374,6087803,847.0,1,1,62.5
375,6089484,710.0,1,1,31.0
376,6095717,743.0,35,45,48.6125
377,6116976,711.3,27,43,40.0
378,6119251,736.9767441860465,21,22,36.55813953488372
379,6120481,779.76,17,8,39.48
380,6133255,666.0,2,1,51.0
381,6145518,630.6,2,3,41.0
382,6208726,762.0742574257425,81,121,47.71287128712871
383,6209045,760.0769230769231,6,7,36.23076923076923
384,6222244,632.4545454545455,4,7,28.636363636363637
385,6350161,789.5714285714286,3,4,51.42857142857143
386,6367148,796.43,50,50,63.81
387,6373131,748.0,1,2,42.666666666666664
388,6373159,723.1875,12,20,35.4375
389,6373591,736.5384615384615,44,73,50.82051282051282
390,6435600,704.0555555555555,9,9,46.72222222222222
391,6435713,824.0,1,1,36.5
392,6440984,822.0,1,1,50.5
393,6465141,847.0,2,2,31.0
394,6501128,734.8666666666667,10,5,45.333333333333336
395,6501603,767.0,1,1,44.5
396,6502830,790.8333333333334,3,3,51.166666666666664
397,6598797,719.7555555555556,19,26,55.62222222222222
398,6611192,704.3333333333334,4,8,38.583333333333336
399,6620376,739.3025210084033,51,68,39.21008403361345
400,6626839,699.5344827586207,20,38,43.01724137931034
401,6661596,735.0454545454545,11,11,46.36363636363637
402,6704548,847.0,2,1,59.666666666666664
403,6711976,785.0,3,2,42.0
404,6713434,710.0,1,1,56.5
405,6819918,803.9032258064516,25,37,42.46774193548387
406,6992063,726.3333333333334,1,2,29.333333333333332
407,7016707,719.4367816091954,27,60,33.97701149425287
408,7017052,847.0,3,9,35.333333333333336
409,7034620,779.2743362831858,53,60,54.75221238938053
410,7056361,760.5,2,2,32.25
411,7092942,688.0,1,1,35.5
412,7108147,785.0,15,25,72.9
413,7112008,710.0,2,1,42.666666666666664
414,7187291,731.125,8,8,39.5
415,7188091,744.25,4,4,43.125
416,7188127,684.5,2,2,60.25
417,7188150,716.3333333333334,5,4,55.888888888888886
418,7188662,847.0,4,1,43.0
419,7191854,699.0,1,3,26.0
420,7192211,739.9404761904761,32,52,46.607142857142854
421,6819920,798.9032258064516,28,34,51.645161290322584
422,6995841,695.0,2,3,34.6
423,7147367,711.7352941176471,16,18,42.14705882352941
424,7147380,808.6744186046511,20,23,34.0
425,4027814,845.2857142857143,3,4,38.285714285714285
426,6001090,745.2,83,127,35.76190476190476
427,6012097,680.7857142857143,13,15,33.82142857142857
428,6012128,758.5555555555555,18,27,44.6
429,6074981,757.2142857142857,9,19,38.07142857142857
430,6119214,813.7826086956521,13,10,36.26086956521739
431,6133032,730.0,1,1,25.5
432,6162892,759.0612244897959,21,28,40.51020408163265
433,6209001,685.0972222222222,36,36,39.611111111111114
434,6280961,767.0333333333333,22,8,52.233333333333334
435,6309802,710.0,1,1,25.5
436,6342776,772.1666666666666,2,10,35.0
437,6374259,655.7142857142857,16,19,38.25714285714286
438,6439319,732.6034482758621,42,16,52.3448275862069
439,6442451,699.0769230769231,4,9,39.76923076923077
440,6442465,759.3333333333334,6,9,36.93333333333333
441,6504155,732.1470588235294,22,12,38.529411764705884
442,6510075,710.0,1,1,62.0
443,6537077,818.75,4,4,47.75
444,6557339,666.0,1,1,33.5
445,6558089,724.25,7,1,40.5
446,6599870,518.0,1,1,45.5
447,6610952,521.3636363636364,10,12,36.5
448,6611965,750.4,2,3,25.0
449,6620467,717.6730769230769,24,28,36.86538461538461
450,6704794,819.6,3,2,42.0
451,6710933,819.3636363636364,6,5,46.72727272727273
452,6717569,760.9285714285714,36,90,53.25396825396825
453,6804300,847.0,1,1,67.0
454,6819518,805.9444444444445,11,7,45.888888888888886
455,6821455,793.2857142857143,4,3,40.57142857142857
456,6995852,666.0,1,1,36.0
457,7048684,666.0,1,1,31.0
458,7056188,666.0,1,1,50.5
459,7062735,847.0,2,4,72.66666666666667
460,7128277,743.6666666666666,2,1,33.666666666666664
461,7191546,689.5,1,1,33.5
462,7192365,747.2333873581848,235,382,39.897893030794165
463,4010672,847.0,5,5,32.6
464,4050361,710.0,1,1,41.0
465,4051155,835.0,1,2,31.0
466,6001060,802.4545454545455,9,2,36.54545454545455
467,6031101,743.0142857142857,36,34,36.628571428571426
468,6066704,727.4666666666667,24,21,42.888888888888886
469,6074798,725.7777777777778,10,8,37.111111111111114
470,6075107,719.4179104477612,33,34,38.64179104477612
471,6087896,739.8666666666667,7,8,39.2
472,6089932,782.3333333333334,2,1,26.666666666666668
473,6091274,837.1428571428571,4,3,46.714285714285715
474,6097071,710.0,1,1,41.5
475,6113518,811.0,1,2,38.0
476,6114193,636.6,3,2,40.2
477,6120006,726.3333333333334,2,1,39.666666666666664
478,6120452,721.2727272727273,5,6,47.45454545454545
479,6212125,616.8888888888889,4,5,36.888888888888886
480,6219394,561.5714285714286,3,4,52.285714285714285
481,6219603,726.5384615384615,6,7,38.0
482,6235703,677.0,3,1,30.0
483,6341012,847.0,1,2,27.333333333333332
484,6440333,798.1764705882352,11,6,43.529411764705884
485,6446952,487.3333333333333,2,1,54.333333333333336
486,6524960,742.0,4,4,33.5
487,6598875,710.5,5,3,48.375
488,6620508,740.2,2,3,44.2
489,6620847,819.8888888888889,12,15,45.592592592592595
490,6621349,673.6,2,3,41.2
491,6625803,710.0,1,1,29.5
492,6647746,734.25,2,6,31.875
493,6655152,729.0,1,2,31.333333333333332
494,6703034,780.8,2,3,48.2
495,6715591,777.436974789916,125,113,45.785714285714285
496,6715739,754.7647058823529,8,9,39.76470588235294
497,6715747,796.4074074074074,13,14,51.48148148148148
498,6717611,759.875,23,41,54.140625
499,6717824,755.2222222222222,4,5,42.888888888888886
500,6720918,806.375,6,2,36.5
501,6776305,847.0,3,1,43.75
502,6776535,773.2222222222222,7,2,41.55555555555556
503,6803348,697.4727272727273,38,72,37.472727272727276
504,6804251,764.2,6,4,43.5
505,6866384,796.5217391304348,14,9,35.21739130434783
506,6866472,688.0,1,1,43.5
507,6866574,793.8,2,3,30.0
508,6884644,670.2222222222222,2,7,44.22222222222222
509,6934759,720.0,4,3,34.285714285714285
510,7020492,774.25,1,3,76.5
511,7035255,763.8666666666667,8,7,38.53333333333333
512,7049826,824.0,1,1,21.5
513,7053832,730.0,2,2,33.75
514,7055507,847.0,1,1,50.5
515,7056956,847.0,2,2,32.25
516,7073873,760.5,1,3,35.75
517,7122576,811.0,1,1,43.5
518,7130332,758.05,7,13,32.75
519,7130659,688.0,1,3,40.75
520,7138497,666.0,1,1,47.0
521,7141879,734.2857142857143,14,14,38.57142857142857
522,7147836,710.0,1,3,34.25
523,7174155,835.5,5,3,33.5
524,7188207,733.0,1,1,41.5
525,6001048,746.15,47,53,40.96
526,6001063,794.7628865979382,45,52,42.18556701030928
527,6001787,738.2307692307693,44,47,42.989010989010985
528,6067417,759.3243243243244,13,24,39.729729729729726
529,6075029,621.0,1,3,47.0
530,6075080,717.3617021276596,17,30,40.787234042553195
531,6075586,758.2,8,2,64.4
532,6077082,750.7,6,4,32.8
533,6082306,782.7777777777778,6,3,32.22222222222222
534,6083287,710.0,2,3,39.8
535,6083431,747.875,1,7,44.875
536,6087653,661.3125,30,18,42.479166666666664
537,6087715,820.75,1,3,48.75
538,6087809,835.5,2,2,52.0
539,6088169,799.5,5,3,35.625
540,6088513,710.0,1,1,68.0
541,6090663,811.0,1,2,44.0
542,6114141,751.3636363636364,7,4,36.36363636363637
543,6118530,710.6363636363636,51,48,43.09090909090909
544,6118617,767.6153846153846,16,23,36.256410256410255
545,6142448,736.0,42,46,36.42045454545455
546,6212732,788.8181818181819,4,7,36.81818181818182
547,6341395,717.3684210526316,7,12,41.10526315789474
548,6341770,706.4,5,5,33.4
549,6350874,847.0,1,1,60.0
550,6399013,702.25,2,2,42.0
551,6427102,671.4761904761905,10,11,43.476190476190474
552,6439528,758.5333333333333,9,6,43.733333333333334
553,6495920,750.0,1,1,57.5
554,6556887,701.2,3,2,42.2
555,6598802,718.1530612244898,89,107,50.33163265306123
556,6626915,755.1463414634146,8,33,54.26829268292683
557,6659925,847.0,1,1,42.0
558,6667640,774.2307692307693,33,19,39.25
559,6820164,780.6621621621622,65,83,50.33108108108108
560,6820168,716.0370370370371,14,13,55.592592592592595
561,6821651,721.0,3,5,37.125
562,6822594,730.3488372093024,19,24,40.53488372093023
563,6866011,773.40625,36,28,36.859375
564,6867168,745.0,5,6,46.0
565,6910632,672.0,1,6,42.857142857142854
566,7017074,838.0,3,5,42.875
567,7034268,839.3333333333334,3,3,50.666666666666664
568,7074173,743.6666666666666,1,2,42.666666666666664
569,7110100,724.25,1,3,41.5
570,7128220,765.6,2,3,32.0
571,7135459,819.7857142857143,15,13,44.57142857142857
572,7135594,604.0,1,1,59.0
573,7181356,797.1454545454545,50,60,50.63636363636363
574,7191048,679.3870967741935,10,21,39.74193548387097
575,7192203,728.9615384615385,17,35,42.19230769230769
576,7136790,710.5714285714286,3,11,34.5
577,4044487,747.9640718562874,67,100,46.11377245508982
578,6056516,705.6363636363636,6,5,47.36363636363637
579,6061828,726.4745762711865,55,63,39.33898305084746
580,6066727,769.2790697674419,28,15,49.93023255813954
581,6074810,770.125,2,6,37.375
582,6077922,710.0,2,4,41.0
583,6079242,670.7916666666666,33,39,38.72222222222222
584,6083434,731.8571428571429,26,44,42.542857142857144
585,6088205,811.0,1,1,60.5
586,6088587,710.0,1,1,37.5
587,6099701,847.0,1,1,25.0
588,6129954,748.5121951219512,14,27,39.53658536585366
589,6161995,847.0,1,2,35.333333333333336
590,6219707,680.6666666666666,1,2,28.333333333333332
591,6270605,710.0,1,1,32.0
592,6341297,742.8235294117648,74,79,47.55555555555556
593,6342191,778.5,1,1,30.5
594,6352639,718.531914893617,22,25,47.851063829787236
595,6357874,710.0,1,1,33.0
596,6364848,744.25,2,2,30.75
597,6374103,835.5,1,1,52.0
598,6439310,783.9230769230769,16,10,48.84615384615385
599,6502508,835.36,31,19,40.52
600,6524954,789.5,2,2,37.5
601,6629114,658.625,2,6,49.25
602,6643613,742.0,14,22,49.30555555555556
603,6647583,769.0,1,2,43.333333333333336
604,6653402,829.0,2,2,37.25
605,6717627,773.1666666666666,23,25,42.6875
606,6724994,790.8,3,2,37.4
607,6742892,710.0,1,1,32.0
608,6803996,648.5,7,3,63.1
609,6804284,813.75,3,1,53.0
610,6820738,769.5,27,25,38.40384615384615
611,6827681,752.5833333333334,16,20,37.25
612,6901129,710.0,1,2,37.0
613,6908602,738.5,1,1,31.5
614,6991775,720.8,2,3,36.8
615,7016133,755.609375,31,33,40.53125
616,7016267,793.44,12,13,52.28
617,7016858,779.8571428571429,1,6,31.571428571428573
618,7034616,820.1044776119403,30,37,56.38805970149254
619,7058677,666.0,1,1,40.5
620,7068070,699.0,2,2,45.75
621,7104506,847.0,1,1,25.0
622,7141981,809.0833333333334,6,6,44.75
623,7174237,819.925925925926,14,13,46.370370370370374
624,7187695,816.6666666666666,5,4,39.77777777777778
625,7189776,666.0,1,1,40.0
626,4051393,831.0,6,4,26.0
627,4051904,827.4285714285714,3,4,45.142857142857146
628,6000502,771.5675675675676,16,21,40.7027027027027
629,6000547,793.6153846153846,5,8,42.30769230769231
630,6001055,731.4,4,1,43.4
631,6003803,768.3968253968254,25,38,39.20634920634921
632,6065108,737.4,2,3,48.8
633,6066719,775.2142857142857,9,5,42.42857142857143
634,6074752,745.6139240506329,62,96,47.91772151898734
635,6074770,729.9007633587786,50,81,41.87786259541985
636,6074824,806.1025641025641,23,16,41.84615384615385
637,6075369,752.5816326530612,95,101,49.63775510204081
